id,providerListingId,imgSrc,hasImage,carouselPhotos,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,brokerName,info3String,builderName,lotAreaString,isPropertyResultCDP,best_deal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67077928,,https://photos.zillowstatic.com/fp/1b6f0fd231a9296ff17c3a78606f0a0b-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/1b6f0fd231a9296ff17c3a78606f0a0b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e5b60cb405a93015f044eb76113cb24f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/50f9b5720d2125718f048482df2847f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/870787eadd043b383660bbb8a3e90001-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/215450577737c34e88aec9ffb7128522-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16dd4010a1de547a809896a1a0c2b923-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b43d109492ad12eecebe09ba7c590aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c9c5e2bdc09cd9ad7edb840e30306d43-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/29dd1517dc173964bc7c572c6102ab9c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/292eb57a68a72910f273fd5a0c19b213-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/918af218d832845047a0b8e6af303a11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d692918d9ea457f7e98a90beb2781e2a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4217f7c59ce6a91bdd682609f043e268-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8e4fe7b54735f371af3b718400f392b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5ff7b2b38e3e52109594f4e6d5d12d80-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/45b17cf320d07d964cdfa2dd59240edf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aee4e6cd1648151de6f7b0e37f154efe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7cb108b1e5d107f97a791ed758ef37e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14a0bd29046e4700a0443dc9d20345ab-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8658423070c2f78f610ee04a4aae8874-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c47e4af944db21374715514dac1ab948-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23117dc4cf91ce87ed42a65cde3737b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/16606e71d9b80137d6231881718bf1b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b61ee4f05cf911b54b1c0e62f031fe49-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c77716cf5e7b7b8e7cbee1bfb0733d25-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/84577b87d871e96d6e25d6c2c44dc7bd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4b21f6b2de36a7c881783d0ccc801211-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2d18eaef8701019a878bd48c12feb7a8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/78361f94e3883b4fd7181cdbd3cd6bac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bc89ff95cef1c3c217ecb7f94b97483b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7dd25c5580987e41858282ec76d99ece-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e02e86db89f00ca2658fcb675c540616-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a9c98b7ab84a8def2848963522a47b5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/109c480e3cb6eef03ebbf399abc1e697-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a7efa8512ed8473c31802a62ebd600f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/78bd366715deee8d7d1eac4f96addc64-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a08b4c462f73d8b430e6588d4b8200c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9557ae87bfe0b7c6ee8d4e490c4761ed-p_e.jpg'}]",https://www.zillow.com/homedetails/700-1st-St-APT-13N-Hoboken-NJ-07030/67077928_zpid/,FOR_SALE,Condo for sale,$,"$729,900 ",729900,"700 1St St UNIT 13N, Hoboken City, NJ 07030-8802",700 1St St UNIT 13N,Hoboken,NJ,7030,FALSE,2,2,,"{'latitude': 40.73998, 'longitude': -74.04217}",FALSE,"{'type': 'DAYS_ON', 'text': '75 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,,TRUE,FALSE,,,,,Coldwell Robert Michael Realty,,,,,729900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064674728,,https://photos.zillowstatic.com/fp/13a3ff661cb1e8c4f364d963183aaf9d-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/13a3ff661cb1e8c4f364d963183aaf9d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e2ad0f3cf06cba02fb52ed14cc1fd2ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d26a362400ae2e58d67411214a9ef39b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b116154429c034f03c76e34bd8636939-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7d95bb83b8f5a653443b48487b55b249-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d08a14949bb558a30ad568cf2db47c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e9d279e091d7f87a47a098e6a4429b1a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8d620200a0a5e0f705556166115bd33-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dd1008794cbe89d61b95738396b3153-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2742b42b4af1f895b15fe46984ccc82e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3aa6b6cc6fe51981a7924509b3192c85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bace52beb818d79d322ada71618206f1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/30dfa6cc88571076425aa38d6de49a85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/82c135d3964ecdb28a05d6d6b688a204-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/65db61fdd41fa0e12062a048cf4479ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/660c657189bddeeb5b7b0c401250e988-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9e8d6d8196620ad0f8b9c5e2fbd78e6c-p_e.jpg'}]",https://www.zillow.com/homedetails/218-Jackson-St-APT-6-Hoboken-NJ-07030/2064674728_zpid/,FOR_SALE,Condo for sale,$,"$770,000 ",770000,"218 Jackson St APT 6, Hoboken, NJ 07030",218 Jackson St APT 6,Hoboken,NJ,7030,FALSE,3,2,1336,"{'latitude': 40.741337, 'longitude': -74.04058}",FALSE,"{'type': 'DAYS_ON', 'text': '22 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,770000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325530631,,https://photos.zillowstatic.com/fp/01ed01bdb89cc8953ace4d3ac48ffa8b-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/01ed01bdb89cc8953ace4d3ac48ffa8b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/00e44d78b5e0714e3d95590850774078-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/799d728d49b2424efb08f0730ccebf11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b578356a2426bfe4ac0ab8535eb528d9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff51e6f2ea73772b797684e2cd4ad0e9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/216054b166c4568e788277d62447c966-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/044bcb188680852cfd75934a4e5d3e11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/027f2c53982f15100f272bbe7965badc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26565ce74283fb17c6c4c5e228e6d628-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/089f78680f106703a37ebf4ca2911e38-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4052cea5a2c5c134962cfb15152925b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/31c64ed75d7d1a17a71bd964fa8bf33a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/68390bbe78b4557e4eac0445a322f2de-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5b8e7c8e720701ea41128881d9dd6ba6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c73760c9dcb1963aeddad91407694368-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a5651f7e92f7e4c40988e9b43fe555e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/429200a102b54d0a69d9442d8164bcc5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/597350245ad493b7665851a0077d046a-p_e.jpg'}]",https://www.zillow.com/homedetails/301-1st-St-Hoboken-NJ-07030/325530631_zpid/,FOR_SALE,Condo for sale,$,"$779,000 ",779000,"301 1st St, Hoboken, NJ 07030",301 1st St,Hoboken,NJ,7030,FALSE,2,1,,"{'latitude': 40.73795, 'longitude': -74.034706}",FALSE,"{'type': 'DAYS_ON', 'text': '44 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,Listing provided by NJMLS,TRUE,FALSE,,TRUE,FALSE,,,,,Realty Express LaBarbera,https://photos.zillowstatic.com/fp/9d0ca7e886eb6d6294d6b94d4c4ab960-zillow_web_48_23.jpg,,,,779000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115556329,,https://photos.zillowstatic.com/fp/7ec5f17a35444d7f8e1cb4b2eee9b583-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/7ec5f17a35444d7f8e1cb4b2eee9b583-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23ed7d245aaf69ec3e2bc1a4af5d2f06-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2d668e9ab27fae9ba94bdec83afa3708-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/98a47edef4639ae3c3fe2c1b5af89400-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aeb9b892857d2686ecccf816cefbcb6b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d11aca26e278fe3cfb25878243841d26-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/09cc943727244dbc7858433049b01578-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f9eff289d436cec1acf176d77693b068-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7979714aafc0662f576967df46c97202-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/27c9a43e3ed35fea0c3d01a8fcac91c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/caffa87fb56077fa91584fd4ccb9754b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0c7eec386c2fd167225a6ee506660461-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d441345978e7641a69fadb30af85cc85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f16e3532a10a0ad00923d7419546887-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/55d119a954b1c8904efb3272fe3df31e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/722bfe5aa15251ee11c67f992434e239-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a44115118b80d8e9204ed0e931f66f68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b65eded4f8e6f7fcf9b305cd4cc0376-p_e.jpg'}]",https://www.zillow.com/homedetails/301-1st-St-APT-4-Hoboken-NJ-07030/2115556329_zpid/,FOR_SALE,Condo for sale,$,"$779,000 ",779000,"301 1St St UNIT 4, Hoboken City, NJ 07030-2435",301 1St St UNIT 4,Hoboken,NJ,7030,FALSE,2,1,,"{'latitude': 40.73795, 'longitude': -74.034706}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Nov 8)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,,TRUE,FALSE,,,,,Realty Express Labarbera,,,,,779000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92207978,,https://photos.zillowstatic.com/fp/46866e711124588be8c7cf1ec7ec13f3-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/46866e711124588be8c7cf1ec7ec13f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7470b6268443f54b3b86bf8ca0b51047-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/064d1231ddc23787171b8946600996e7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c1d3c6b440c4f9b4e90b9737e5858cbb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1d38da85247b29ecc42b814bbffbc9cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/485bfb28c2436bfdf802ab53755f03fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/18b20b7ff142a065e4866c3e61102e9b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ed08855d9625aa835036045c01631c68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/83ef84c962df025be54461766dddde51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/17f3590d47e4119e80e4f9cdb40642f0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c67a2fa611316767f52935cb9e2de7e1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9ead94bd66ecc1b6372d32eb5d0b786a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/03b281e6965c91833db69a635552a416-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4571dff72a5704405b25ac94ba32df11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9fd6fd0dba78055481885ef9c042256f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/751c42b0d4bb9efff169f5334951343b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/54bae97e6006376ef5781c11801248eb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fcd3c286422e18de62671c61b513b225-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1f30b7aeed8f60dd35a70d4bea802008-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8bfdf7a25df95b4dc23fe28f707f27c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e63a0a2213ba007568314a2f783486c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fd7bb067fea46af8769ba351361a250a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b08a09765631e82a80ed53437128c68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b3dfd08b83f566e7294ab6641baeb094-p_e.jpg'}]",https://www.zillow.com/homedetails/1425-Garden-St-APT-403-Hoboken-NJ-07030/92207978_zpid/,FOR_SALE,Condo for sale,$,"$819,000 ",819000,"1425 Garden St APT 403, Hoboken, NJ 07030",1425 Garden St APT 403,Hoboken,NJ,7030,FALSE,1,2,1141,"{'latitude': 40.753647, 'longitude': -74.02739}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$41,000 (Oct 12)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,819000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108635911,,https://photos.zillowstatic.com/fp/ec36e0eb1691a422446722d1b77b2160-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/ec36e0eb1691a422446722d1b77b2160-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9026a97811c4be7712cd1ee9fbf7300c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fbcdc00ff242603b2714ed622d50f0cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e06ce243fc823970f4cccc9c9aaf1e55-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5042592bc3aefd22c9b45b35df69afdf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/abbc4c0e10ed927311a59cfddd7ea66a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4a5169b833d231cc87811597022075d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f41c3eed87253aeb894daf1ff319ffd4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1930dd0698ce0da4e18969ed17cec1b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c59eacd794f066e9c558a25cf0bd8cbb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/87752f941acbdf594c39f7052c2facdf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/841de7fa36f6713f158a4b287fef2148-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4016dde73cb066715399213f22d51094-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/841ff23e5742393f75cc013534c733c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04b581ce58efb65f4dcd18b2d09086b2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a80e3211f99973a3ee39825c60c97af9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/957a13f22ba9c5d5aa5035c5a29eaae4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/068827d4b1dfa22c9cab32edbc12767f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/92d4db1186d4beca424847aea08cd9d2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be8f573a193e221f21fbb03b3895c3e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5484938d8666c4f2173d6c8f139444d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d923360e539215e16539793c005bf1e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/badd8890424248b38033a7b497978751-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e1a5ffbc4218c8734c656ac94cc3c85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bed1a8df65929efa8967cb8c7799b2ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/948057b836e6249a46d942f538d15d7a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cbbc393fcabae172587863763e4189fe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f42a229b192bd43a5170a7033d3a154d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e1d6aacf707252a7bae8234210602128-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e1a5ffbc4218c8734c656ac94cc3c85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5dc4f5ed6daacd7f94acf909d8dd4f6f-p_e.jpg'}]",https://www.zillow.com/homedetails/1125-Maxwell-Ln-APT-1215-Hoboken-NJ-07030/108635911_zpid/,FOR_SALE,Condo for sale,$,"$949,000 ",949000,"1125 Maxwell Ln UNIT 1215, Hoboken City, NJ 07030-6835",1125 Maxwell Ln UNIT 1215,Hoboken,NJ,7030,FALSE,1,2,1080,"{'latitude': 40.75013, 'longitude': -74.024635}",FALSE,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Oct 13)'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,,TRUE,FALSE,,,,,Prominent Properties Sir,,,,,949000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060893419,,https://photos.zillowstatic.com/fp/1710c94dbd2c0dbdd26187bcffeff472-p_e.jpg,TRUE,"[{'url': 'https://photos.zillowstatic.com/fp/1710c94dbd2c0dbdd26187bcffeff472-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e8b14c33c034a469b7ead4739f6baba3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/70e659d4c5736beb8bc1036284ec5501-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4afcc31c75b0024f03c37e98d54e7418-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1bac27e249d9d5792c7103b57b11763c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c53c68fa216bea87923646f938e6e54-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f4283bc067634a692757cabe81dc9bdd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/21b50f40d4b33883b2b462219b39bf3e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/381de93be0a449adb4d5b482bb7e979c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3303dccceb65abea32effe199d022704-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6965e2e45c36f0938fa1980a93fc26de-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d46bc43619d12ac27328a179677ce9fc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0d2774a5aded98d58013123e5a790746-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e05297251359ee99b32e5770d0925f5f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e2ccfe3d893477d7c04babc4eae06861-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/884800401f8064de64cc93f3c5935262-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/34662a28b02cefc986e9b1fc109eaf7e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/342f3e1b2b8b7c8e2f6c835c69d55ed6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea6221471011998bbae4246c3f8fb63d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/251303d6d546229a9b0ed331a5ccb994-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a752d162151fd146a2703e181b33ec6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f6547c0059248c414b9405bc9bbfcc70-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be5514c3d1466d34a293dbfe196f3db8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/293e99ede71ce33f1d7a0f8cc1b5869c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d42f54e0bdea308e3fad6a8a5bc2474-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/57240212ccff1449d16821b84ab2843d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dc0c58b38a04b57e61850cc7a1530a2c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/400a8311c7c15626b323f9c2fabfead2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8f77bc34a60d3f2ec1a844abe3613140-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5af55234c36e7fec0b2fbd7c2e616b24-p_e.jpg'}]",https://www.zillow.com/homedetails/1500-Garden-St-APT-5B-Hoboken-NJ-07030/2060893419_zpid/,FOR_SALE,Condo for sale,$,"$1,149,000 ",1149000,"1500 Garden St APT 5B, Hoboken, NJ 07030",1500 Garden St APT 5B,Hoboken,NJ,7030,FALSE,2,1,1200,"{'latitude': 40.74636, 'longitude': -74.03214}",FALSE,"{'type': 'DAYS_ON', 'text': '42 days on Zillow'}",,FALSE,FALSE,FALSE,ForSale,For Sale (Broker),0,FALSE,FALSE,FALSE,FALSE,Listing provided by HCMLS,FALSE,FALSE,,TRUE,FALSE,,,,,,,,,,1149000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
